id,title,category,description
B00N1NC3G2,Wiko Getaway Smartphone debloque 3G+ (Ecran : 5 pouces - 16 Go - Android 4.4 KitKat) Noir/Or,telephone,"<br><b>Empruntez de nouvelles voies !</b><br>Decouvrez le nouveau Wiko Getaway, un smartphone ultra-fin dote d'un design renversant. Son ecran IPS impressionnant de 5 pouces impressionne de par sa grande resolution HD (1280 x 720 pixels) et ses couleurs vives. Celui-ci dispose d'une enorme memoire de 16 Go qui vous offre suffisamment de place pour stocker des photos, des films et des jeux. Et a l'aide d'une carte memoire micro-SD, vous pourrez etendre la memoire du Getaway jusqu'a 32 Go. A l'interieur, c'est un CPU Quad Core de 1,3 GHz qui travaille, offrant suffisamment de puissance pour venir a bout des applications les plus gourmandes et offrir une utilisation rapide et fluide. <br><br><b>Du charme en bouillon de culture !</b><br>Avec son design raffine et ses courbes bien dessinees, le Wiko Getaway associe technologie et esthetisme dans sa forme la plus pure. Avec un boitier ultra-fin de seulement 7,2 mm, son poids extremement reduit et ses contours soignes en aluminium, le Getaway est un vrai plaisir des yeux. Sa coque arriere est revetue d'une couche de cuir pour une elegance accrue et pour offrir une meilleure prise en main de l'appareil.<br><br><b>Naviguez rapidement et de maniere confortable </b><br>Vols, voyages, aventures... Le Wiko Getaway vous catapulte dans un nouveau monde dans lequel tout est facile a utiliser. Son tout nouveau systeme d'exploitation Android 4.4 KitKat vous permettra d'executer de nombreuses activites en meme temps et de maniere intuitive. Son processeur Quad Core de 1,3 GHz et sa memoire vive integree de 1 Go vous permet une utilisation fluide. Le reseau vous appartient ! <br><br><b>En avance sur son temps</b><br>Le Wiko Getaway n'est pas seulement facile a utiliser et extremement rapide, il vous permet egalement d'afficher vos contenus preferes de maniere optimale avec son grand ecran IPS HD de 5 pouces (12,7 cm). A cela s'ajoute la camera a haute resolution 13 megapixels qGarantie Fabricant: 2 an(s) 1,3 GHz  Quad Core Systeme d'exploitation : Android Capacite : 16 Go Ecran : 5,0 pouces Double carte SIM : 1 micro + 1 Nano / Micro SD"
B00IYFO8DI,"Samsung Galaxy Note 3 Neo Smartphone debloque 4G (Ecran : 5,5 pouces 16 Go Simple SIM Android) Blanc",telephone,"<br><tr><td><table border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0""><tr><td><p style=""text-align: justify"">A‰largissez votre experience Note avec le Galaxy Note, Note 3 Lite. Basculez dans le concept de l'innovation avec des fonctionnalites faciles et augmentant votre productivite dans votre univers professionnel. Le S Pen ameliore avec son ""Air Command"" ainsi que le multitaches sont des allies puissants pour votre business.</p></td></tr><tr><td> </td></tr> <tr><td align=""center""><table border=""0"" width=""95%"" cellspacing=""0"" cellpadding=""0""> <tr><td align=""left""><table border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0""> <tr><td> </td><td width=""25%"">Description du produit</td><td> </td><td>Samsung GALAXY Note 3 Lite - SM-N7505 - noir - 4G LTE - 16 Go - GSM - Android Phone</td><td> </td></tr> <tr><td> </td><td width=""25%"">Type de Produit</td><td> </td><td>Android Phone</td><td> </td></tr> <tr><td> </td><td width=""25%"">Generation a haut debit mobile</td><td> </td><td>4G</td><td> </td></tr> <tr><td> </td><td width=""25%"">Memoire de Smartphone</td><td> </td><td>16 Go</td><td> </td></tr> <tr><td> </td><td width=""25%&quoGarantie Fabricant: 2 an(s) Ecran :5.5 pouces Capacite :16 GB Processeur Dual Core 1,7 Ghz + Quadcore 1,3 Ghz Compatibilite reseau : 4G"
B00NEEXCTK,"Huawei Ascend G7 Smartphone debloque 4G (Ecran: 5,5 pouces - 16 Go - Simple SIM - Android 4.4 KitKat) Argent",telephone,"<b>Marque du mobile</b> : Huawei<br><b>Reference du mobile</b> : Ascend G 7<br><b>Design</b> : Tout tactile<br><b>Memoire interne</b> : 16 Go<br><b>Memoire vive RAM</b> : 2 Go<br><b>OS (Systeme d'exploitation)</b> : Android 4.4 KitKat<br><b>Technologie</b> : GSM 850-900/1800-1900 MHz<br><b>Bandes</b> : Quadri-bande<br><b>Processeur</b> : Qualcomm MSM8916 1.2 GHz<br><b>Double sim</b> : Non<br><b>Norme 3G (UMTS)</b> : Oui<br><b>Norme 3G+ (HSDPA)</b> : Oui<br><b>Reseau 4G</b> : Oui<br><b>GPRS</b> : Oui<br><b>Edge</b> : Oui<br><b>Outdoor</b> : Non<br><b>Indice DAS</b> : 1.31<br><b>Couleur</b> : SilverUltra rapide : Connexion reseau 4G jusqu'a 150mbps Design compact : avec l'epaisseur de 7.6 mm Ultra autonome : une batterie de 3 000 mAh, pour prolonger le plaisir Ecran tactile IPS de 5.5 pouces, resolution HD (1280 x 720) Android 4.4.2 (KitKat)+ Huawei Emotion UI 3.0 avec l'interface simplifiee Processeur Quad-core Qualcomm 1.2GHz 64-bit Memoire utilisateur de 16Go, et 2Go de RAM Camera Principale de 13 mp autofocus et camera frontale de 5 mp"
B00PKBTBA4,Microsoft Lumia 535 Smartphone debloque 3G (Ecran: 5 pouces - 8 Go - Double SIM - Windows Phone 8.1) Noir,telephone,Nokia LUMIA 535 DS BlackProcesseur : Qualcomm Systeme d'exploitation : Windows Phone Capacite : 8 Go Ecran : 5 pouces Double SIM
B00OAXRZPQ,LG L bello Smartphone debloque 3G (Ecran : 5 pouces - 8 Go - Android 4.4 KitKat) Blanc,telephone,Android Phone - L Bello White 8GoGarantie Fabricant: 2 an(s) Systeme d'exploitation : Android 4.4 KitKat Capacite : 8 Go Ecran : 5 pouces Simple SIM
B00OZ4T85K,Motorola Nexus 6 Smartphone debloque 4G (Ecran: 6 pouces - 64 Go - Simple SIM - Android 5.0 Lollipop) Bleu,telephone,"Le Nexus 6 de Motorola affiche un enorme ecran AMOLED 6"" de resolution Quad HD pour une clarte exceptionnelle dans votre travail ou vos divertissements.Outre une image d'une richesse exceptionnelle, le smartphone Nexus 6 propose un son d'une grande profondeur grace a ses 2 haut-parleurs situes a l'avant. Vous profitez d'un son stereo enveloppant d'une qualite incomparable pour vos videos et vos jeux. Vous en prenez ainsi plein la vue et plein les oreilles. Pour ne rien gater, ce GSM Motorola embarque une camera arriere 13 MPixels. Avec son objectif f2.0 a stabilisation optique, vous prenez ainsi de superbes cliches ou de tres belles prises de vue. Et grace au mode HDR+, l'appli native Appareil photo fait tout le travail a votre place pour des photos particulierement reussies.Le telephone mobile Nexus 6 profite aussi d'un processeur ultrapuissant, le Snapdragon 805 a quatre coeurs et d'une frequence de 2,7GHz. Vous profitez du multi-taches a la vitesse de l'eclair, et tirez le meilleur parti du systeme d'exploitation Android Lollipop. Et avec le processeur graphique Adreno 420 integre, les contenus graphiques sont eclatants de beaute.Le Nexus 6 est aussi un champion d'endurance avec son autonomie de 24h en communication. Et pour en profiter immediatement, il vous suffit de 15 minutes de recharge pour profiter d'une autonomie de pres de 6h !Avec le Motolora Nexus 6, profitez de plus d'espace pour explorer !Processeur : Qualcomm Snapdragon 805 SOC Capacite : 64 Go Ecran : 6 pouces Nano SIM"
B00NIGKVX4,Sony Xperia Z3 Compact Smartphone Debloque 4G (Ecran : 4.6 pouces - 16 Go - IP65 / IP68 - Android 4.4 KitKat) Blanc,telephone,"Telephone portable - Sony Xperia Z3 Compact Blanc - Smartphone 4G-LTE waterproof certifie IP68 avec ecran tactile HD TRILUMINOS 4.6"" sous Android 4.4 - Fabricant : Sony - Code EAN : 7311271490869 - Reference Fabricant : 1288-9128Processeur : Qualcomm 1,2 GHz Qualcomm Snapdragon Systeme d'exploitation : Android 4.4 KitKat Capacite : 2 Go Ecran : 4,6 pouces Simple SIM"
B00NEEXAF6,Huawei Ascend G620S Smartphone debloque 4G (Ecran: 5 pouces HD - 8 Go - Simple SIM - Android 4.4 KitKat) Noir,telephone,"<b>Marque du mobile</b> : Huawei<br><b>Reference du mobile</b> : G 620 S<br><b>Design</b> : Tout tactile<br><b>Memoire interne</b> : 8 Go<br><b>Memoire vive RAM</b> : 1 Go<br><b>OS (Systeme d'exploitation)</b> : Android 4.4 KitKat<br><b>Technologie</b> : GSM 850-900/1800-1900 MHz<br><b>Bandes</b> : Quadri-bande<br><b>Processeur</b> : Qualcomm MSM8916 Snapdragon 410 1.2 GHz<br><b>Double sim</b> : Non<br><b>Norme 3G (UMTS)</b> : Oui<br><b>Norme 3G+ (HSDPA)</b> : Oui<br><b>HSPA + (3G++ / H+ / Dual Carrier)</b> : Oui<br><b>Reseau 4G</b> : Oui<br><b>GPRS</b> : Oui<br><b>Edge</b> : Oui<br><b>Outdoor</b> : Non<br><b>Indice DAS</b> : 0.785<br><b>Couleur</b> : NoirConnectivite 4G Android 4.4.2 (KitKat) + Huawei Emotion UI 2.3 avec l'interface simplifiee Ecran IPS de 5 pouces, resolution HD (1280 x 720) Processeur Qualcomm Quad-Core 1.2GHz MSM8916 Snapdragon 410 Memoire utilisateur de 8Go (extensible par microSD) Camera Principale de 8 mp autofocus, LED flash Batterie Li-ion de 2000 mAh"
B00NEEXALA,Huawei Ascend G620S Smartphone debloque 4G (Ecran: 5 pouces HD - 8 Go - Simple SIM - Android 4.4 KitKat) Blanc,telephone,"<b>Marque du mobile</b> : Huawei<br><b>Reference du mobile</b> : G 620 S<br><b>Design</b> : Tout tactile<br><b>Memoire interne</b> : 8 Go<br><b>Memoire vive RAM</b> : 1 Go<br><b>OS (Systeme d'exploitation)</b> : Android 4.4 KitKat<br><b>Technologie</b> : GSM 850-900/1800-1900 MHz<br><b>Bandes</b> : Quadri-bande<br><b>Processeur</b> : Qualcomm MSM8916 Snapdragon 410 1.2 GHz<br><b>Double sim</b> : Non<br><b>Norme 3G (UMTS)</b> : Oui<br><b>Norme 3G+ (HSDPA)</b> : Oui<br><b>HSPA + (3G++ / H+ / Dual Carrier)</b> : Oui<br><b>Reseau 4G</b> : Oui<br><b>GPRS</b> : Oui<br><b>Edge</b> : Oui<br><b>Outdoor</b> : Non<br><b>Indice DAS</b> : 0.785<br><b>Couleur</b> : BlancConnectivite 4G Android 4.4.2 (KitKat) + Huawei Emotion UI 2.3 avec l'interface simplifiee Ecran IPS tactile de 5 pouces, resolution HD (1280 x 720) Processeur Qualcomm Quad-Core 1.2GHz MSM8916 Snapdragon 410 Memoire utilisateur de 8Go (extensible par microSD) Camera Principale de 8 mp autofocus, LED flash Batterie Li-ion de 2000 mAh"
B00R4EI9B2,Huawei Ascend Mate 7 Smartphone debloque 4G (Ecran: 6 pouces - 32 Go - Double SIM - Android 4.4 Kitkat) Or,telephone,"Huawei Ascend Mate 7 Dual 4G NFC 16GB amber gold EU32 Go de stockage et 3Go de RAM Double SIM (Micro SIM + Nano SIM) Garantie constructeur : 2 ans Grand ecran FullHD de 6 pouces, technologie IPS-NEO LTPS Borderless avec seulement 2,9 mm de largeur sur les cotes : 83% de la surface est occupee par l'ecran ! Coque metallique extra fine de 7,9mm avec un capteur biometrique d'empreintes digitales au dos 4G LTE Cat6 ultra rapide (debit de telechargement jusqu'a 300 Mbit/s) Autonomie longue duree avec une batterie de 4100mAh et une gestion optimisee de l'energie"
B00JJIC23W,Wiko Rainbow Smartphone Bluetooth Android 4 Go Turquoise,telephone,"<b>Gamme</b> : Rainbow<br><b>Marque du mobile</b> : Wiko<br><b>Reference du mobile</b> : Rainbow<br><b>Design</b> : Tout tactile<br><b>Memoire interne</b> : 4 Go<br><b>Memoire vive RAM</b> : 1 Go<br><b>OS (Systeme d'exploitation)</b> : Android 4.2.2 Jelly Bean<br><b>Technologie</b> : GSM 850-900/1800-1900 MHz<br><b>Bandes</b> : Quadri-bande<br><b>Processeur</b> : Quad Core 1.3 GHz, Cortex-A7<br><b>Double sim</b> : Oui<br><b>Norme 3G (UMTS)</b> : Oui<br><b>Norme 3G+ (HSDPA)</b> : Oui<br><b>Reseau 4G</b> : Non<br><b>GPRS</b> : Oui<br><b>Edge</b> : Oui<br><b>Java</b> : N/C<br><b>Outdoor</b> : Non<br><b>Indice DAS</b> : 0.955Ecran 5 pouces IPS HD 1280 x 720 pixels Appareil photo 8MP, enregistrement video HD 1080P Quad Core 1,3 GHz, Cortex-A7 Memoire : 4 Go, extension par Micro SD jusqu'a 32 Go Double SIM"
B00NMCW9IO,"Samsung Galaxy Note 4 Smartphone debloque 4G (Ecran : 5,7 pouces - 32 Go - Simple SIM - Android 4.4 KitKat) Noir",telephone,Samsung Galaxy Note 4 - BlackGarantie Fabricant: 2 an(s) Systeme d'exploitation : Android 4.4 KitKat Capacite : 32 Go Ecran : 5.7 pouces Simple SIM
B00HHRW1UQ,"Samsung Galaxy Core Plus Smartphone 4,3 pouces Bluetooth Wi-Fi USB Android 4.2 Jelly Bean 4 Go Blanc",telephone,"Samsung Galaxy Core + WhiteEcran tactile 4,3 pouces 16 millions de couleurs Port microSD jusqu'a 64 Go Appareil photo 5 megapixels Android Jelly Bean 4.2 Processeur dual-core 1,2 GHz"
B00RJMKQJC,Samsung Galaxy Core Prime Smartphone debloque 4G (Ecran : 4.5 pouces - 8 Go - Simple SIM - Android 4.4 KitKat) Noir,telephone,"<b>Marque du mobile</b> : Samsung<br><b>Reference du mobile</b> : Galaxy Core Prime<br><b>Design</b> : Tout tactile<br><b>Memoire interne</b> : 8 Go<br><b>Memoire vive RAM</b> : 1 Go<br><b>OS (Systeme d'exploitation)</b> : Android 4.4 KitKat<br><b>Technologie</b> : GSM 850-900/1800-1900 MHz<br><b>Bandes</b> : Quadri-bande<br><b>Processeur</b> : Quad Core 1.2 GHz<br><b>Double sim</b> : Non<br><b>Norme 3G (UMTS)</b> : Oui<br><b>Norme 3G+ (HSDPA)</b> : Oui<br><b>Reseau 4G</b> : Oui<br><b>GPRS</b> : Oui<br><b>Edge</b> : Oui<br><b>Outdoor</b> : Non<br><b>Indice DAS</b> : 0.60 (tete), 0.397 (corps)<br><b>Couleur</b> : Noir<br><b>Taille ecran (pouces)</b> : 4.5Processeur : Samsung Systeme d'exploitation : Android 4.4 KitKat Capacite : 8 Go Ecran : 4.5 pouces Simple SIM"
B00OZ4T7C4,Motorola Nexus 6 Smartphone debloque 4G (Ecran: 6 pouces - 64 Go - Simple SIM - Android 5.0 Lollipop) Blanc,telephone,"Telephone portable - Motorola Nexus 6 64 Go Blanc - Smartphone 4G-LTE avec ecran tactile Quad HD 5.96"" AMOLED sous Android 5.0 - Fabricant : Motorola - Code EAN : 6947681521506 - Reference Fabricant : SM3981AW4E1Processeur : Qualcomm Snapdragon 805 SOC Capacite : 64 Go Ecran : 6 pouces Nano SIM"
B00JJIC3F4,Wiko Rainbow Smartphone Bluetooth Android 4 Go Fuschia,telephone,"<b>Gamme</b> : Rainbow<br><b>Marque du mobile</b> : Wiko<br><b>Reference du mobile</b> : Rainbow<br><b>Design</b> : Tout tactile<br><b>Memoire interne</b> : 4 Go<br><b>Memoire vive RAM</b> : 1 Go<br><b>OS (Systeme d'exploitation)</b> : Android 4.2.2 Jelly Bean<br><b>Technologie</b> : GSM 850-900/1800-1900 MHz<br><b>Bandes</b> : Quadri-bande<br><b>Processeur</b> : Quad Core 1.3 GHz, Cortex-A7<br><b>Double sim</b> : Oui<br><b>Norme 3G (UMTS)</b> : Oui<br><b>Norme 3G+ (HSDPA)</b> : Oui<br><b>Reseau 4G</b> : Non<br><b>GPRS</b> : Oui<br><b>Edge</b> : Oui<br><b>Java</b> : N/C<br><b>Outdoor</b> : Non<br><b>Indice DAS</b> : 0.955Ecran 5 pouces IPS HD 1280 x 720 pixels Appareil photo 8MP, enregistrement video HD 1080P Quad Core 1,3 GHz, Cortex-A7 Memoire : 4 Go, extension par Micro SD jusqu'a 32 Go Double SIM"
B00M9AHOBM,Wiko Lenny Smartphone debloque 3G+ (Ecran : 5 pouces - 4 Go - Android 4.4 KitKat) Blanc,telephone,"<b>Gamme</b> : Lenny<br><b>Marque du mobile</b> : Wiko<br><b>Reference du mobile</b> : Lenny<br><b>Design</b> : Tout tactile<br><b>Memoire interne</b> : 4 Go<br><b>Memoire vive RAM</b> : 512 Mo<br><b>OS (Systeme d'exploitation)</b> : Android 4.4 KitKat<br><b>Technologie</b> : GSM 850-900/1800-1900 MHz<br><b>Bandes</b> : Quadri-bande<br><b>Processeur</b> : Dual Core 1.3 GHz, Cortex-A7<br><b>Double sim</b> : Oui<br><b>Norme 3G (UMTS)</b> : Oui<br><b>Norme 3G+ (HSDPA)</b> : Oui<br><b>HSPA + (3G++ / H+ / Dual Carrier)</b> : Oui<br><b>Reseau 4G</b> : Non<br><b>GPRS</b> : Oui<br><b>Edge</b> : Oui<br><b>Outdoor</b> : Non<br><b>Indice DAS</b> : 0.799 (corps), 0.482 (tete)<br><b>Couleur</b> : BlancGarantie Fabricant: 2 an(s) 1,3 GHz  Dual Core Systeme d'exploitation : Android 4.4 KitKat Capacite : 4 Go Ecran : 5 pouces Double SIM"
B00K5PSFRK,Apple iPhone 5c Smartphone debloque 4G (Ecran : 4 pouces - 8 Go - iOS 7) Blanc,telephone,APPLE-iPhone 5c 8GB White FRProcesseur Apple A6 - iSight 8 Mpx Systeme d'exploitation : iOS 7 Capacite : 8 Go Ecran : 4 pouces Garantie Constructeur : 1 an
B00KO4PB24,LG G3 Smartphone debloque 4G (Ecran: 5.5 pouces - 16 Go - Android 4.4.2 KitKat) Blanc,telephone,LG G3 D855 - Blanc - 4G LTE - 16 Go - 5-5- - IPS - GSM - Android PhoneProcesseur : Quad Core - 2.5 GHz Systeme d'exploitation : Android 4.4.2 KitKat Capacite : 16 Go Ecran : 5.5 pouces Garantie Constructeur : 1 an Compatibilite reseau : 4G
B00PKBT4EM,Microsoft Lumia 535 Smartphone debloque 3G (Ecran: 5 pouces - 8 Go - Double SIM - Windows Phone 8.1) Orange,telephone,Nokia LUMIA 535 DS OrangeProcesseur : Qualcomm Systeme d'exploitation : Windows Phone Capacite : 8 Go Ecran : 5 pouces Double SIM
B00NEEXAH4,Huawei Ascend Mate 7 Smartphone debloque 4G (Ecran: 6 pouces - 16 Go - Simple SIM - Android 4.4 KitKat) Noir,telephone,"<b>Marque du mobile</b> : Huawei<br><b>Reference du mobile</b> : Ascend Mate 7<br><b>Design</b> : Tout tactile<br><b>Memoire interne</b> : 16 Go<br><b>Memoire vive RAM</b> : 2 Go<br><b>OS (Systeme d'exploitation)</b> : Android 4.4 KitKat<br><b>Technologie</b> : GSM 850-900/1800-1900 MHz<br><b>Bandes</b> : Quadri-bande<br><b>Processeur</b> : Hisilicon Kirin 925 Quad-Core 1.8 GHz, Cortex-A15 & Quad-Core 1.3 GHz, Cortex A-7<br><b>Double sim</b> : Non<br><b>Norme 3G (UMTS)</b> : Oui<br><b>Norme 3G+ (HSDPA)</b> : Oui<br><b>Reseau 4G</b> : Oui<br><b>GPRS</b> : Oui<br><b>Edge</b> : Oui<br><b>Java</b> : Oui<br><b>Outdoor</b> : Non<br><b>Indice DAS</b> : 1.54<br><b>Couleur</b> : Gris<br><b>Couleur(s) secondaire(s)</b> : NoirGrand ecran FullHD de 6 pouces, technologie IPS-NEO LTPS Borderless avec seulement 2,9 mm de largeur sur les cotes :  83% de la surface est occupee par l'ecran ! Processeur Octo-core Hisilicon Kirin 925 pour des performances toujours plus grandes Coque metallique extra fine de 7,9mm avec un capteur biometrique d'empreintes digitales au dos 4G LTE Cat6 ultra rapide (debit de telechargement jusqu'a 300 Mbit/s) Autonomie longue duree avec une batterie de 4100mAh et une gestion optimisee de l'energie Nouvelle Interface Huawei EMUI 3.0 Un seul support SIM (Micro SIM)"
B00M1ZNWQ6,Nokia Lumia 530 Smartphone 3G (Ecran: 4 pouces - 4 Go - Windows Phone 8 - Double SIM) Gris,telephone,<b>Gamme</b> : Lumia<br><b>Marque du mobile</b> : Nokia<br><b>Reference du mobile</b> : Lumia 530<br><b>Design</b> : Tout tactile<br><b>Memoire interne</b> : 1.3 Go<br><b>OS (Systeme d'exploitation)</b> : Windows Phone 8.1<br><b>Technologie</b> : GSM 850-900/1800-1900 MHz<br><b>Bandes</b> : Quadri-bande<br><b>Processeur</b> : Quadcore 1.2 GHz<br><b>Double sim</b> : Non<br><b>Norme 3G (UMTS)</b> : Oui<br><b>Norme 3G+ (HSDPA)</b> : Oui<br><b>HSPA + (3G++ / H+ / Dual Carrier)</b> : Non<br><b>Reseau 4G</b> : Non<br><b>Outdoor</b> : Non<br><b>Indice DAS</b> : 1.09<br><b>Couleur</b> : Gris<br><b>Couleur(s) secondaire(s)</b> : NoirGarantie Fabricant: 2 an(s) Windows Phone 8 Ecran :4 pouces Capacite :4 GB DOUBLE SIM
B00NIGL32M,Sony Xperia Z3 Smartphone Debloque 4G (Ecran : 5.2 pouces - 16 Go - IP 65 / IP68 - Android 4.4 KitKat) Cuivre,telephone,"Telephone portable - Sony Xperia Z3 Cuivre - Smartphone 4G-LTE waterproof certifie IP68 avec ecran tactile Full HD TRILUMINOS 5.2"" sous Android 4.4 - Fabricant : Sony - Code EAN : 7311271485469 - Reference Fabricant : 1288-3002Processeur : Qualcomm 1,2 GHz Qualcomm Snapdragon Systeme d'exploitation : Android 4.4 KitKat Capacite : 3 Go Ecran : 5,2 pouces Simple SIM"
B00OZCS1FA,"Archos 45b Helium Smartphone debloque 4G (Ecran : 4,5 pouces 4 Go Simple SIM Android 4.4 KitKat) Noir",telephone,ARCHOS 45B HELIUM 4GProcesseur : Qualcomm Systeme d'exploitation : Android 4.4 KitKat Capacite : 4 Go Ecran : 4.5 pouces Simple SIM
B00MECVOXO,Samsung Galaxy S5 Mini Smartphone debloque 4G (Ecran: 4.5 pouces - 16 Go - Android Kitkat 4.4) Bleu,telephone,"Samsung Galaxy S5 Mini G800 BlueGarantie Fabricant: 2 an(s) Android 4.4 KitKat Ecran :4,5 pouces Capacite :16 GB Ecran 4,5 pouces"
B00JJIC25U,Wiko Rainbow Smartphone Bluetooth Android 4 Go Coral,telephone,"<b>Gamme</b> : Rainbow<br><b>Marque du mobile</b> : Wiko<br><b>Reference du mobile</b> : Rainbow<br><b>Design</b> : Tout tactile<br><b>Memoire interne</b> : 4 Go<br><b>Memoire vive RAM</b> : 1 Go<br><b>OS (Systeme d'exploitation)</b> : Android 4.2.2 Jelly Bean<br><b>Technologie</b> : GSM 850-900/1800-1900 MHz<br><b>Bandes</b> : Quadri-bande<br><b>Processeur</b> : Quad Core 1.3 GHz, Cortex-A7<br><b>Double sim</b> : Oui<br><b>Norme 3G (UMTS)</b> : Oui<br><b>Norme 3G+ (HSDPA)</b> : Oui<br><b>Reseau 4G</b> : Non<br><b>GPRS</b> : Oui<br><b>Edge</b> : Oui<br><b>Java</b> : N/C<br><b>Outdoor</b> : Non<br><b>Indice DAS</b> : 0.955Ecran 5 pouces IPS HD 1280 x 720 pixels Appareil photo 8MP, enregistrement video HD 1080P Quad Core 1,3 GHz, Cortex-A7 Memoire : 4 Go, extension par Micro SD jusqu'a 32 Go Double SIM"
